review_id,purchase_id,rating,comment,status,last_update
RV0002991,PR0004423,5.0,As a Diabetic this satifies my sugar fix. I cannot tell the difference between the sugarfree and regular lifesavers.,visible,2024-06-08 11:23:24
RV0002992,PR0004663,5.0,"Many people consider these a staple to be kept in the pantry.  Not only do they make a great cookie, but you can bake with them, using the crumbled cookies for toppings, pie crusts, crumbs etc.<br /><br />I figure everyone has probably already tried these but, if you haven't, they are a classic Italian type meringue like almond cookie puff.  They are sweet but still retain a lot of the real, nutty, very slightly bitter almond qualities of real almonds.  The come wrapped in pretty little twisted paper wrappers, making it easy to throw one or two packets into your lunch bag.  They are super-light but still satisfying.  I've never met anyone of any age who disliked them, either, which is another reason they are good to keep on hand, because your guests will be happy even if these are the only cookies you have.",visible,2024-06-09 02:52:49
RV0002993,PR0004626,1.6,"Bought it in order to watch NBC but the NBC app isn't compatible, so now I have a paperweight.",visible,2024-06-01 06:23:10
RV0002994,PR0004446,5.0,"I was truly happy to find Cat It 50057 filters for my cat's water bowl.  The pet stores in my area quit carrying this product and I was so unhappy.  I tried other water bowls but my cat nearly died of thirst and would not drink from them. She would sit by them a meow over and over again.  Now she is happy and so am I.<br /><br />Three cheers for Amazon and the link to Cat It products!!<br />Hip Hip Hooray,<br />Hip Hip Hooray,<br />Hip Hip Hooray!!!!",visible,2024-06-12 01:55:14
RV0002995,PR0004517,1.5,"This is the worst split pea soup I have ever tasted. There are way too many onions... I usually like a lot of onions in soup, but this was ridiculous. There were more onions than peas! It tasted more like I was eating onion soup with ""split pea"" flavor. On top of that, the onions did not even taste fresh, they were bitter. Amy's usually makes great products, but they desperately need to change this soup. I give it 2 stars only because it is healthy, and there might be a small chance of someone liking this if they like tons of onions.<br /><br />Walnut Acres' Split Pea soup used to be perfect, but they changed their recipe recently after I reviewed it. It is still ok and still tastes better than Amy's Split Pea.<br /><br /><a href=""http://www.amazon.com/gp/product/B000LKZLJY"">Walnut Acres Organic Soups, Split Pea, Fat Free, 15-Ounce Cans (Pack of 12)</a>",visible,2024-06-08 06:34:51
RV0002996,PR0004657,4.6,Bought this tablet for my wife she really enjoys it,visible,2024-06-14 01:18:29
RV0002997,PR0004635,4.3,"This review is from: San Francisco Bay Coffee One Cup for Keurig K-Cup Brewers, Rainforest Blend, 36-Count (Grocery)<br />As the other reviewers have said, this is not a K-cup! I uploaded an image of one of these pods next to a K-cup for comparison. The difference is the filter is exposed in these pods as opposed to being fully sealed in a K-cup. Since the coffee is exposed to the air when you open the package, you will have to seal them with a clip or put them in an airtight bag or tupperware to prevent the rest of the pods from loosing freshness. Having said that, in my experience they are a great inexpensive alternative to use in your Keurig brewer. The 36 count boxes arrived as unmarked brown cardboard boxes, not the colorful retail packaging shown on amazon. Inside each cardboard box, there are three clear heavy duty plastic bags, each of which holds 12 of the pods. The bags are not resealable!",visible,2024-06-08 11:08:32
RV0002998,PR0004487,3.3,I love Red barn products but their hooves are very hard and if your dog doesn't want to take the time to chew them down the dog can break these up into 5 or 6 pieces and than swallow these jagged hard pieces.  Mine did this and the next day was vey sick trying to bring those sharp pieces back up.  I feel he could have been very hurt if they moved further into his intestines. I was worried enough to consider giving pumpkin mash to help coat any piece that didn't come back up the next day to help it through smoother.<br />My dog is bigger and these hooves are smaller so maybe a little dog would be okay with them but not if they are piggish little dogs!,visible,2024-06-15 12:31:45
RV0002999,PR0003720,2.3,"The other reviewers are right - this tastes like watery hot chocolate, like what you might get at a chilly high school football game for $1. You CAN open the K cup and pour out what gets left in there, but what's the point? It didnt improve the flavor and that kinda defeats the purpose of making it in a Keurig. I resorted to buying a canister of Ovaltine to mix in, which still defeats the purpose but at least they didn't go to waste.<br /><br />With so many coffee choices, I thought there would be more hot chocolate ones too but I should have researched it more before we bought it. There are only a couple other choices, but I am waiting for them in the mail and so can't comment. But I wouldn't buy this brand again...I'll go back to packets in the microwave before I do that.",visible,2024-06-12 18:48:30
RV0003000,PR0004386,1.8,"these bars are really small and I don't like their taste at all. Plus if you're on a low carb diet it has 5g of ""other carbs"" what are those? So, outside of the dietary fiber and sugar alcohol the net carbs on one of these bars is kind of high for how small they are. I will be donating the whole thing, I'm really disappointed with this product.<br />Total Carbs= 12g<br />Dietary Figber=1g<br />Sugar Alcohol= 5g<br />Other Carb.= 5g<br /><br />Net Carbs=~6",visible,2024-06-11 02:24:47
RV0003001,PR0004395,5.0,"Bought this as a gift--recipient was happy to receive it. After browsing prices online, I chose to purchase with Best Buy instead of Amazon because it was a better deal. The free two-day shipping was a nice bonus as well. A good experience all around; would definitely recommend.",visible,2024-06-01 08:35:10
RV0003002,PR0004420,5.0,"These are great.  Like them because they're small, so if you're looking for something sweet (or tart in this case) but without a full candy bar, this is a good one.  I have loved these forever and am glad to see them available on Amazon.",visible,2024-06-08 19:20:21
RV0003003,PR0004632,5.0,"Huitlacoche, also known as Cuitlacoche, corn smut, and corn fungus, is considered a delicacy in latin american cuisine.  It is delicious and earthy, and the flavor is slightly stronger than but resembles a mushroom.<br /><br />Don't let the dark color scare you, it is delicious sauteed with onions and garlic and used as a topping on burritos, tacos, in guacamole, etc.<br /><br />I really like the Goya 7 oz can size and the spices they add.  Simple to use and delicious!  But do watch out 55/58 cal per serving is from fat!! So enjoy in moderation!",visible,2024-06-09 03:44:58
RV0003004,PR0004606,5.0,"My kids and I LOVE these tasty treats.  We eat them now when we're craving chips or candy, and it really hits the spot.  They kinda remind me of hot fries, only minus the hot bit.  We're hooked, and everyone that we've introduced to them loves them, too!  I like the original better than the ceasar, but they're both awesome.",visible,2024-06-10 13:48:48
RV0003005,PR0004474,5.0,"Not only does improve joint mobility but it is good for your ticker too! My only complaint, they can repeat after you have taken them and you can get a strange fishy taste as a result; but it's a small price to pay!",visible,2024-06-15 03:24:25
RV0003006,PR0004561,4.4,I am very happy with Torani Original Mocha White Choc.  I have always thought Starbucks was too sweet and always had them put in half the amount they normally do.  This is perfect and I found myself using it enough to not have it go bad which I have seen as a complaint.<br /><br />I would suggest giving it a try but everyone has different tastes so you won't know until you do.  Winner for Nick and myself!,visible,2024-06-12 05:23:53
RV0003007,PR0004424,3.4,"This Walkers Premium shortbread selection is a huge tin of shortbread cookies. Luckily, they are wrapped in many packages, so they can stay fresh longer. If one is absolutely in love with shortbread cookies, I suppose this would be a good gift. Personally, I thought it was too much shortbread cookies. There are four different ones, but they all taste the same to me. I served them up to a bunch of kids and they didn't like them. I thought they were okay, but I wasn't in heaven over them and certainly don't have a craving for them. They are very buttery, but I find them bland and flavorless. I guess maybe that's what shortbread cookies are all about. These were a gift to my husband. I don't think I'd go out of my way to buy them. I'm not too embarrassed to serve them to guests, so that's how we'll get rid of them. Not bad, but not great.",visible,2024-06-07 21:47:05
RV0003008,PR0004550,4.3,"These are delicious. Arrived as stated. Excellent buy on Subscribe and Save. Great for those looking for ""Gluten free"" products.",visible,2024-06-06 10:09:31
RV0003009,PR0004521,5.0,"This product is a snap to make.  The two flavor components (oil, flavor powder) are in separate packets so you can choose to use more or less if you wish.  The soup is not strongly flavored, but is very rich tasting and definitely satisfying.  It's also a good, simple base to work from if you happen to have a few fresh ingredients to toss in as enhancements.  A little sliced chili pepper, scallion and/or cilantro would really put it over the top.  I will buy it again and recommend it to others.",visible,2024-06-15 17:31:51
RV0003010,PR0004418,5.0,"Finally Altoids made a most tempting Altoids flavor of liquorice !  I have tried almost all varieties & since liquorice candy is my favorite I tried this and loved it.  Its especially strong  ( which is great ) and since the mints are white as all of Altoids falvors are;  they do NOT stain your mouth like other black liquorice candy.  Everyone in my family loves these.  I bought a whole case.  Horray for this item.  5 stars.  Nutritional label is as follows :  Calories  ( for 3 pcs ) is 10, total fat zero, sodium zero, total carbs 2 grams, sugars 2 grams.  Ingredients are: Sugar, natural flavors, gum arabic, gelatin.  I highly recommend these to anyone whom loves liquorice without the black stain.",visible,2024-06-02 13:31:40
RV0003011,PR0004399,5.0,amazon can be trusted good price's and fast service i really like ..this the best place to order from i get my energy drinks from two times a month,visible,2024-06-07 16:42:11
RV0003012,PR0004641,3.3,"Family of 5 and now 6 with Alexa. Seriously she adds another element to our family entertainment and smart home utility. Kids play games with her, like 20 ?s, jeopardy, riddles, jokes, and daily Easter eggs. While the adults like smart concerts, sports highlights, news briefs and all the things your ""Siri"" can do, by more. Like turn on/off your lights, coffee maker, tv, and whatever else you hook your smart outlets to.(sold separately) Now for the ""Alexa bugs."" More often than not, we find ourselves repeating commands. Attempted fix, by using voice training multiple times in areas we are most when aroud Alexa. Saw minor improvement. We also wish the command to increase or lower volume was more efficient. Shouting ""Alexa, volume 5 multiple times after a song you liked was at volume 7 or higher is annoying. We've learned to manually adjust her volume at the base which we can do with our old stereo? I was curious how Alexa would respond to 5 different voice patterns. Surprisingly , once she hears her name and the command prompt, she responds correctly 89% of the time.My wife tells me I'm cheating on ""Siri"" and ""Cortana"" as ""Alexa"" has quickly won my heart and my kids as well. We're glad we went with this, not the dot or google home. If you plan on making voice purchases as commercials advertise, careful- your kids might order 50lbs of cookie dough as Alexa doesn't recognize who's voice is ordering it. Overall, the gimmicks wear off, but we routinely enjoy smart concerts and our smart light system. soon we will be asking these robots to do our dishes, laundry, cook, or whatever else humans don't feel like doing. Hopefully I see this unfold in my lifetime- Brunsch",visible,2024-06-15 06:24:35
RV0003013,PR0004546,5.0,"This Tea was great, it wasn't too sweet and it tasted natural and fresh.<br />It also has little bits and pieces of either passion fruit or Aloe Vera that make it fun to drink as the tasty bits are a burst of flavor.<br />I shared a little with my family and all 3 of us where fighting for this one!!<br />Great Tea!!!! Buy it you won't be disappointed.",visible,2024-06-14 14:18:50
RV0003014,PR0004563,4.8,"This is the best white bean soup available - period.  I add some summer savory, tabasco and sometimes hot pepper sherry.  Serve with chopped onion, and sour cream.  I never tell anyone it came from a can.",visible,2024-06-04 12:33:45
RV0003015,PR0004483,4.0,"In short, these cookies are very rich, indulgent, and delicious.  That said, they really taste nothing like Oreos.  Instead, I see these Peanut Butter Oreo Fudge Cremes becoming an ideal way for Girl Scout Cookie fans to enjoy Tagalongs year-round.  While not an exact substitute, the taste is far closer to Tagalongs than traditional Oreos.<br /><br />Basically, these cookies consist of half of a Peanut Butter Oreo dipped in chocolate.  They taste incredibly rich, so much so that the recommended serving size of three cookies appears a little too much for me (and I'm a big chocolate, Peanut Butter, and all-around cookie fan).  I've only been able to eat two in one sitting.  They are good but a little goes a long way.  For those interested in a healthy snack, look elsewhere.  At 4.5 grams of saturated fat for a mere three cookies, a bag of these can easily blow a diet.  And while they boast zero grams of trans fat per serving, the ingredients list shows clear signs that they're walking a fine line: hydrogenated oil (trans fat) is a prominent component.<br /><br />Alas, there is one problem: these are messy little treats.  Each cookie comes fixed in its own little slot in the plastic tray, and if left at even room temperature for more than an hour, be prepared for about one-fourth of the chocolate coating to be wedged at the bottom of the plastic tray.  Smudges on fingers is a given, and even though these are best eaten slowly (two to three bites), the messy factor begs for them to go straight into the mouth whole.  No way am I putting these in my kids' lunch boxes!  This is strictly an at-home snack, served with plenty of paper towels.",visible,2024-06-05 18:12:33
RV0003016,PR0004199,3.6,Good movies kids. RUNS FAST. EFFICIENT. COOL TABLET.,visible,2024-06-15 00:57:00
RV0003017,PR0004725,4.8,"I love these.  The ratio of chocolate to mint is great.  Love the liquidy mint.  I am a San Franciscan and Ghirardelli Squares are good, but I have to admit, FAZERMints are better.  Worth the extra price.<br /><br />YUMMY.",visible,2024-06-08 19:19:22
RV0003018,PR0004627,2.8,"I fell in love with wasabi peanuts at my local mini-mart and these looked exactly like them.  I was so excited because I could no longer get them at the mart.  But they were not even remotely close.  The exterior is too thick and the texture loses it's crunch too quickly.  Also the peanut is too small.  It gives an ok kick but overall after having had the king of Wasabi peanuts, These were a let down.",visible,2024-06-09 20:32:45
RV0003019,PR0004265,4.1,"Like the title of my review says, these little puffs aren't much different from run-of-the-mill Cheerios in terms of their healthiness--though they are somewhat better--but our little man (15 months old as of this date) absolutely loves them.  They are pretty unsubstantial, so he can snack away on them without fear of ruining his dinner appetite.  Other things that I like:<br /><br />  1) They're organic.  I don't know how many pesticide molecules are finding their way into a box of Cheerios, but my guess is not many!  Still, I like that these are organic.  Every little bit helps, right?<br /><br />  2) They dissolve very quickly so there's never any fear of choking no matter how many he stuffs in at once.<br /><br />  3) The container is more convenient that a box of cereal.<br /><br />  4) Like I said before, my son really enjoys these.<br /><br />In terms of health value, I find them to be similar to Cheerios.  If you adjust for the weight or volume differences, comparing the nutritional information shows that the Cheerios have more vitamins and fiber, but also more sugar and sodium.  Though none of these amounts are really significant concerns to me. For example, a half cup of Cheerios has .7g of Sugar while the HB Puffs have 0.<br /><br />Now for the one negative--the real kicker--and the reason why I am giving this very good product just 4 stars.  Purchasing these from Amazon (6-pack, as of July 20, 2011) will cost you about $1.47/ounce.  Purchasing a 14oz box of Cheerios from Amazon on the other hand is just 21 cents/oz.  The HB Organic puffs are 7X more expensive! (And of course, getting a 19lb box at Costco changes the equation further). But unless you're giving your kid a ton of these, or you're feeding multiple kids, the price difference probably isn't a deal breaker.<br /><br />In conclusion, I'd try them both and see which your little sprout goes for.  Can't really go wrong in either case.",visible,2024-06-01 00:41:28
RV0003020,PR0004463,5.0,"Not all that much to say here. It's just what you get in the store without the trip to the store. If you like jerky, You'll like this......mmmmmmm jerky!",visible,2024-06-05 17:42:43
RV0003021,PR0004629,2.0,"This product is not to sweet and granulated like sugar.  But, has a really strong after taste of the artifical and stays with you for minutes afterwards. I don't think I will buy this again.",visible,2024-06-12 08:40:32
RV0003022,PR0004555,4.9,Do not turn cable off. Using with cable service...,visible,2024-06-06 22:18:08
RV0003023,PR0004654,4.9,"I am no pro at growing alfalfa to really judge quality or otherwise, but at least I have plenty to experiment with and so far I am happy with the outcome.",visible,2024-06-06 16:06:28
RV0003024,PR0004736,5.0,I have Heart shaped mint tins as gift favors for my upcoming wedding and these fit into them perfectly and stick to the Heart/Love theme. I tried one before placing into tins and these peppermint hearts are as strong as altoid mints. I Love them and recommend buying a bag for your Wedding or special occasion.,visible,2024-06-05 16:36:27
RV0003025,PR0004284,5.0,"This coffee (in the bean format) has become hard to find at my local (Dallas area) supermarkets. Don't know why? Consumers Report had a ""taste-off"" some time ago and this was the winner - and I concur. I do grind my beans and like a 100% Columbian variety so this was ideal - until it started to disappear from store shelves. I've complained to no avail, so I've resorted to buying on the Internet. It stores well in a cool, dark place so it's unlikely that there will be any negative effect from buying four bags at a time. Anyway, for my tastes, this is the best that I've tried and believe me, I've tried a bunch when this coffee became difficult (and later impossible) to find.",visible,2024-06-07 21:09:00
RV0003026,PR0004171,4.5,This is a great USA product and not made in China - the delivery was good - the dogs love them and they are good for them.,visible,2024-06-13 02:53:53
RV0003027,PR0004658,4.1,"I was introduced to this stuff at a small outside cafe in Nosara, Costa Rica, where they made the BEST arroz con pollo i've ever had. So much so that we went back repeatedly, and over the years the lady remembered us and took us back into her kitchen where she showed us how to make it. I brought home several bottles of the stuff and each year we went back bought more. Sadly, I haven't made the trip in a while so I found myself scrambling. The only reason I gave it 4 stars is because I was unable to find a normal sized bottle (23 oz will go bad before I can use all of it) but I didn't want to buy a bunch of small bottles either. the 4 star rating may or may not be fair as it has nothing to do with the quality of the product, but rather the way it is sold.",visible,2024-06-12 03:17:42
RV0003028,PR0004530,5.0,Our whole family loves these yummy grapefruit candies.  Don't order them in the summer though unless you will be home to receive the package because they will melt in the heat.  It is a great deal and we will buy them again!,visible,2024-06-10 10:47:20
RV0003029,PR0004438,2.1,"I could barely taste the flavor, it's so sweet.<br />I gave two stars instead of only one because it's really my fault (not the maker) I did not doing my usual thorough research!<br />A minimal google search would have uncovered the fact that sugar is ingredient #1 and corn syrup is #2 Yuk!  I have to say, if something taste good, I could give a good gosh darn what the color is...they add red dye... oh why, or why must they add dye.  Here's the ingredient list:<br />Sugar, Corn Syrup, Natural Anise Flavor, Color Added (Including Red 40)<br /> Maybe I can crush em up, add flavor and something else to dilute sugar, they may be savable--oops!  that's my hoarder tendency talking",visible,2024-06-14 18:01:49
RV0003030,PR0004705,5.0,"These have been the best salmon eggs that I have had outside a sushi restaurant.  They are very fresh, and the eggs are whole, not crushed or broken in any way.  They arrived frozen solid, packaged well.  My only complaint is that 2.2 lbs is too much to freeze as one block.  As you don't want to defrost the entire block to extract those you want to use, my solution was to use a heavy knife to knock off a section.  This works pretty well but it does damage the eggs where the knife is inserted.  Creative packing could have solved this problem.  Even so, this is a quality product.",visible,2024-06-09 10:29:23
RV0003031,PR0004720,4.4,Yummy if you like truffle and mustard.  You MUST like the smell and taste of truffle which we do. 4 star b/c it is quite expensive for 2 small jars but real truffles are unbelievably expensive,visible,2024-06-11 23:38:22
RV0003032,PR0004683,4.9,The screen resolution is so much better than the original Kindle. Love the backlight.,visible,2024-06-11 05:21:19
RV0003033,PR0004450,4.0,Very good healthy way to start the morning.  We've been eating it for years and enjoy it with fruit.,visible,2024-06-12 12:45:21
RV0003034,PR0004659,5.0,"I had a cup of Pike Place at the Starbucks in North Canton, OH on the Strip and I must say that the coffee was unbelievable. I normally don't specifically ENJOY coffee, but simply drink it when my friends want to go, but Pike Place is amazing. It's unlike anything I've ever had before.",visible,2024-06-02 03:51:37
RV0003035,PR0004691,4.2,"I like the tablet; however, there are occasions when it does not boot up when it is turned on. I probably need to take it into the store so that a determination can be made and it can be fixed.",visible,2024-06-11 22:47:59
RV0003036,PR0004710,5.0,"Anchovy-stuffed olives are the best stuffed olives of them all, and no, the anchovy cream has a very mild taste and does NOT taste as strong as the canned anchovies you put on pizzas. A perfect balance between the saltiness of the olive and the creaminess of the filling.  These are my husband's favorites, and he doesn't even like anchovies!",visible,2024-06-03 11:16:59
RV0003037,PR0004694,5.0,The product tastes very good! I will update my review once I have used it for at least a month.<br /><br />06/19/12 Update: I've been using this product as a body lotion and hair moisturizer and I don't have any complaints. The coconut oil has made my skin so silky soft and my hair has stopped falling out so much. The smell is not too strong of coconut and easily absorbed when applied to the skin.,visible,2024-06-07 12:15:25
RV0003038,PR0004268,5.0,"I have used the nylaring from Nylabone for 23 years, and every one of my dogs have loved them.  Thanks to KV Vet Supply I can get them at a much better price than the major pet stores. Thank you Amazon for making this possible.!!!!!!!!",visible,2024-06-11 01:48:08
RV0003039,PR0004486,5.0,"A native Brit - I am addicted to my PG tips. So, now that I am living in the US I am committed to buying it online. The tea is full-bodied and so flavorful. I brew it straight in my tea mug by pouring boiling water from my electric kettle straight onto the tea bag and let it steep for about a minute. It is strong enough for me by then and then I add my reduced-fat (2%) milk to reach a color akin to pale pine flooring. Drink it piping hot and its a fantastic morning pick-me-up. I prefer to buy it in packs of 40 to keep it fresh but the price on the 80s was hard to pass.",visible,2024-06-10 04:46:58
RV0003040,PR0004704,5.0,I have a 14 year old son whom I just got custody of and I have been trying to curb the processed sugar intake ... the vice he would not let go of was cheap maple syrup. I tried everything - the pure organic and he hated everything ... until this. I highly recommend this as it gives him the flavor he wants with just the right amount of sweetness and I can rest easy knowing he isn't putting processed sugars into his system.,visible,2024-06-07 10:38:12
RV0003041,PR0004513,5.0,"This Echo device is great. The sound is awesome, There is so much this thing can do just talk to it it talks back. One thing I have that will listen to me. Just kidding.",visible,2024-06-04 23:30:07
RV0003042,PR0004583,1.1,"Do Not Buy!<br />I bought this case of 12 bottles 2 months ago and have consumed a few of them. At first I noticed that the bottle looked different than the ones I've seen before. The bottles are opaque instead of the clear plastic I have seen in the past and is pictured. Secondly I thought the taste wasn't as strong as I had remembered but I didn't have any other mustard to compare it to. The more I used it the more convinced I became that it was not truly Grey Poupon since it just tasted like cheap dijon mustard to me. At Christmas I received a jar of real Grey Poupon and compared the two, no question they are not the same. I cannot return this item and I have used a few bottles. I would not buy again and I would not recommend it to anyone.<br />One note, I purchased this product through Amazon but Sold by: J&M Goods, LLC<br />Not sure if that makes any difference now you can buy direct.",visible,2024-06-02 04:11:35
RV0003043,PR0004593,4.3,"My lil dog loves these treats. They are easy to break up into smaller chunks, so the bag lasts forever. Keep it zipped up, though, because these treats will dry out. The treats make my hands smell pretty fishy, but the dog loves 'em! Originally, we bought these treats at the local pet shop, but the amazon price was just enough to round my order out for super saver shipping.",visible,2024-06-15 11:18:00
RV0003044,PR0004082,5.0,I must admit i've long been a fan of Sierra Nevada's beers and their mustards are every bit as good.  I've enjoyed many mustards through the years but these are hands down the best.  Try them once and you won't be disappointed.,visible,2024-06-12 06:20:45
RV0003045,PR0004461,5.0,Very good package. I recommend that you don't have to add other salty thing because the paste have it already.,visible,2024-06-12 20:12:25
RV0003046,PR0004542,3.6,"Last fall I visited Quebec City and fell in love with maple syrup.  Now I'm back home and would like to do some baking, only problem is finding good and affordable maple sugar.  I found it with Coombs.  No wonder, I already use the syrup they produce.  This maple sugar is delicious and wonderful in baking.  Loved it.",visible,2024-06-03 10:06:57
RV0003047,PR0004456,3.4,"i bought this trying to duplicate a famous coffee shop's caramel macchiato, when they were sold out of their own caramel sauce.  it tasted better than having no caramel in there, since you could still get the caramel flavoring, but it did not live up to my expectations.  it would probably do much better if used as a dessert topping instead of in a drink.  it diluted fast instead of coating the sides of my glass and staying thick on top of the whipped cream, as i was hoping it would.  overall, the taste was fine.  the consistensy was lacking though.",visible,2024-06-01 11:26:10
RV0003048,PR0004767,3.7,"What could be better than a mouth full of honey with a caffeinated kick?!  The price for Honeystinger seems more justifiable compared to other gels as they're made using 100% made in the USA bee pee.  Other gels use corn based products which means they're dependent more heavily on petroleum based industrial agriculture (the price of a pound of maltodextrin--the main calorie containing ingredient in Gu and others-- hasn't even remotely kept pace with inflation thanks to farm subsidies... but it's price has paralleled the price of oil).<br /><br />I'm still not keen on the little gel packs and prefer to buy bottles and use refillable flasks instead.  Also, the honey is of course really, really sweet (so delicious!) which makes it more difficult to get down smoothly.",visible,2024-06-01 21:16:34
RV0003049,PR0004640,3.9,"Trs heureux que les livres soient sur Icloud. Aprs m'tre fait voler, c'est bien de pouvoir retrouver tous mes livres avec toutes les notes que j'avais prises.",visible,2024-06-07 07:20:14
RV0003050,PR0004552,5.0,"Since I got my Keurig Brewer I've been going through sample boxes of lots of different K-Cups to determine which will be my ""go-to"" brew. I always brew my cup using the setting for the least amount of water on the machine because I like my coffee strong. The Timothy's Nicarauguan Fair Trade Organic is strong but really smooth and low in acid. I really enjoyed drinking it and even wanted a second cup, and I am usually done with coffee after my one big early morning cup. This variety is definitely a candidate for my everyday brew.",visible,2024-06-10 03:18:34
RV0003051,PR0004594,3.9,I enjoy these daily for my morning cup of coffee. Doesnt have a powdery taste and doesnt require any sugar added.,visible,2024-06-08 13:54:27
RV0003052,PR0004682,4.7,24 ct boxes of Southern Pecan are available on plenty of other sites for about $12.  Why does Amazon think they can charge more than twice that?,visible,2024-06-06 23:43:01
RV0003053,PR0004685,2.6,I ordered these after I had bought the apple ones which I like a lot. These tend not to be as moist. They aren't bad toasted but am a little disappointed with the dryness. Haven't tried microwaving one yet to see if some moisture can be restored but am not counting on it.,visible,2024-06-04 19:20:32
RV0003054,PR0004671,5.0,I buy this for my husband.  He likes to have a cup in the afternoon but hates to make a full pot.  So he had this at a friends house and loved it.  So i found I could buy from Amazon and the rest is history.,visible,2024-06-08 05:22:18
RV0003055,PR0004541,4.7,"This product arrived today.  I immediately opened it and mixed a drink, using 4 T. of the protein, organic black cherry concentrate, reverse osmosis purified water, and liquid stevia.  It tasted great!  The green color (which bothers some) got disguised by the black cherry juice.  As for the issue of the product ""sitting at the bottom"" of the glass, sure, it does, but that's not a problem for me.  With my regular sized glass straw, I get protein in every slurp, especially if I stir it first.<br /><br />The above combination is the first of many variations I'm sure I'll use.  (Am thinking of experimenting with iced coffee, this product, and stevia, next.)<br /><br />Considering the nutrition, ease of use, and cost (especially with subscribe and save), the product is a winner.  It adds variation to my supply of protein powder options.",visible,2024-06-15 01:36:55
RV0003056,PR0004648,2.2,Shipment arrived promptly but inside each baggie seemed to be a powder that was not consistent with the same type of tea purchased in the grocery store.,visible,2024-06-04 06:14:47
RV0003057,PR0004786,3.3,"At the time of ordering, description did not mention refrigeration necessary.  I'd thought this was a glass ""canned"" jar of jam, similar to fruit jams that do not need refrigeration until opened.  It arrived fine, but I didn't open right away.  The freezer-pack in box gave away the issue.  The box was not labeled perishable.  I would NOT order this online again.",visible,2024-06-13 05:48:36
RV0003058,PR0004666,5.0,"I don't know if it's the sea salt or what, but you can actually taste the potato in these chips.  The chips are not greasy, and they're nice and thick.  And knowing that they're a much healthier choice than other brands, is important to me.  But even if they're a healthier choice, we would not purchase them unless they tasted great.  And these are great! And with AMAZON'S packaging and fast delivery, I definitely will be ordering most of my chips here.",visible,2024-06-09 20:00:04
RV0003059,PR0004730,5.0,"I use this in my coffee instead of sugar and is 1.5 times sweeter than sugar, so you use less and save calories. Also is naturally low in glycemic index. It's a healtier alternative than anything out there. (Tried all the ""sugar substitutes"" and disliked the taste of all of them.) This Agave was shipped quickly and the pack of 6 is the best price I've found anywhere!",visible,2024-06-08 06:35:33
RV0003060,PR0004569,1.7,"No matter how healthy this is, I just can't force myself to drink it.  To me, it tasted like muddy water.  Even after adding stevia, it tasted little better than sweet muddy water would.  I gave it to someone who likes their teas a little more bland than I do.",visible,2024-06-02 14:48:39
RV0003061,PR0004523,4.1,"Heavily touted by the reviews, decided to try.  Mix is good, but not great.  Probably wouldn't buy again.",visible,2024-06-01 22:51:58
RV0003062,PR0004778,5.0,"This is a very healthy product that is good for your older or sickly cats, but some of mine wouldn't drink it. My Vet had previously recommended the Gerber Meats baby food as a 'supplement' for my Leukemia cat and my 15 yo cat. I decided to mix a little of the Cat Sure with a jar of the GERBER® 2ND FOODS® Meats - Chicken & Chicken Gravy, and that worked really well. Great product.",visible,2024-06-07 10:50:03
RV0003063,PR0004745,5.0,"This is like hot sauce concentrate.  You MUST dilute it to use it.  Do not try to eat this stuff straight or you will be miserable for hours, and then some.  Lets just say it burns both ways.  A teaspoon in an entire crock of chili will make the chili hot enough to be near inedible, and I like very hot and spicy foods.  Five or six drops is probably more than enough for an entire dish.  Tabasco isn't even comparable to this, because no amount of tabasco would make a dish that hot.  This is truly the hotest sauce I have ever had, I think it killed my tastebuds (slight sarcasm).<br /><br />Wash your hands thoroughly after use as there will often be residue on the lid.  If you rub your eyes they will burn for a long time, and I would suggest flushing them with water for about 10 minutes if you have the unfortunate experience.<br /><br />The first listed ingredient is habaneros.",visible,2024-06-07 23:16:56
RV0003064,PR0004647,5.0,Worth every cent is this amazing bottle of dish soap that cleans great and leaves your hands smelling amazing for so long after.  The wonderful aroma makes me want to do dishes even more!!!<br />LOVE THIS SOAP!!!!,visible,2024-06-14 04:43:32
RV0003065,PR0004709,4.0,The speaker is a really great convienence device. However my only gripe is that the speakers' sound warps at high volumes if there's a lot of bass.,visible,2024-06-11 22:15:37
RV0003066,PR0004795,3.5,"Imagine my suprise when I went to prepare the product (1st time buyer) and there was no spice packette?!  So I needed to open all the remainng to check if theirs were missing. Found another! Even so I would recommend this product.  It's not ""quick"" but the rice turns out fluffy and flavorful. By no means is it spicy. Intend to add my own on the occasion that I would like a little more heat.  As for the boxes sans the spice mixture...I used them in a fresh tomato soup I had made...yummy. Next time will include the spices - it was that good. When the weather warms I'm thinking to transform it into a cold rice salad. So I would definately recommend this product...if you need to be gluten free or not.",visible,2024-06-02 12:49:29
RV0003067,PR0004534,4.7,"I was impressed with the sound of the original Echo, the price of the Dot. The Echo Tap is the best of both and Portable. I have echos in multiple rooms. I got this to bring music outside to the patio. The music has rich bass and clear sound perfect for tunes or talk. Now that SiriusXM is on Alexa too I have access to great music, Howard stern, NFL, MLB and all the rest of the satellite radio content. The great thing about the tap is unlike a normal Bluetooth speaker this one works solo with Alexa and wifi. Even my wife loves it I think she talks to Alexa now more than she talks to me.",visible,2024-06-12 16:31:59
